RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
198,198,2016-06-21 08:40:05.9465614,4735,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A security-enabled local group was changed,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\HomeUsers (S-1-5-21-2489440558-2754304563-710705792-1002),SubjectLogonId: 0x3E7,SamAccountName: -,SidHistory: -,PrivilegeList: -,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""HomeUsers""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1002""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""}]}}"
199,199,2016-06-21 08:40:05.9939756,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,2264,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Administrator,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
200,200,2016-06-21 08:40:05.9939756,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Guest,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
201,201,2016-06-21 08:40:05.9939756,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,2264,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Hunter,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Hunter""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
202,202,2016-06-21 08:40:05.9939756,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Hunter,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Hunter""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
203,203,2016-06-21 08:40:06.0090311,4728,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A member was added to a security-enabled global group,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\None (S-1-5-21-2489440558-2754304563-710705792-513),Member: -,MemberSid: S-1-5-21-2489440558-2754304563-710705792-1003,SubjectLogonId: 0x3E7,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""TargetUserName"",""#text"":""None""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-513""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
204,204,2016-06-21 08:40:06.0090311,4720,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A new account was created,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\HomeGroupUser$ (S-1-5-21-2489440558-2754304563-710705792-1003),,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""HomeGroupUser$""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x0""},{""@Name"":""NewUacValue"",""#text"":""0x15""},{""@Name"":""UserAccountControl"",""#text"":"", %%2080, %%2082, %%2084""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
205,205,2016-06-21 08:40:06.0090311,4722,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A user account was enabled,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\HomeGroupUser$ (S-1-5-21-2489440558-2754304563-710705792-1003),SubjectLogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
206,206,2016-06-21 08:40:06.0090311,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A user account was changed,WORKGROUP\WIN-0Q61PC073B6$,,Target: 4orensics\HomeGroupUser$,"Changed Attribute SamAccountName: HomeGroupUser$ DisplayName: HomeGroupUser$ UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: 6/21/2016 1:40:06 AM AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x15 NewUacValue: 0x210 UserAccountControl: , %%2048, %%2050, %%2089 UserParameters: - SidHistory: - LogonHours: %%1797",,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""HomeGroupUser$""},{""@Name"":""DisplayName"",""#text"":""HomeGroupUser$""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""6/21/2016 1:40:06 AM""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x15""},{""@Name"":""NewUacValue"",""#text"":""0x210""},{""@Name"":""UserAccountControl"",""#text"":"", %%2048, %%2050, %%2089""},{""@Name"":""UserParameters"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
207,207,2016-06-21 08:40:06.0090311,4724,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,An attempt was made to reset an account's password,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\HomeGroupUser$ (S-1-5-21-2489440558-2754304563-710705792-1003),SubjectLogonId: 0x3E7,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
208,208,2016-06-21 08:40:06.0246957,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,A user account was changed,WORKGROUP\WIN-0Q61PC073B6$,,Target: 4orensics\HomeGroupUser$,Changed Attribute SamAccountName: - DisplayName: - UserPrincipalName: - HomeDirectory: - HomePath: - ScriptPath: - ProfilePath: - UserWorkstations: - PasswordLastSet: - AccountExpires: - PrimaryGroupId: - AllowedToDelegateTo: - OldUacValue: - NewUacValue: - UserAccountControl: - UserParameters: - SidHistory: - LogonHours: -,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""HomeGroupUser$""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""-""},{""@Name"":""DisplayName"",""#text"":""-""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""-""},{""@Name"":""HomePath"",""#text"":""-""},{""@Name"":""ScriptPath"",""#text"":""-""},{""@Name"":""ProfilePath"",""#text"":""-""},{""@Name"":""UserWorkstations"",""#text"":""-""},{""@Name"":""PasswordLastSet"",""#text"":""-""},{""@Name"":""AccountExpires"",""#text"":""-""},{""@Name"":""PrimaryGroupId"",""#text"":""-""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""-""},{""@Name"":""NewUacValue"",""#text"":""-""},{""@Name"":""UserAccountControl"",""#text"":""-""},{""@Name"":""UserParameters"",""#text"":""-""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""-""}]}}"
209,209,2016-06-21 08:40:06.0246957,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Guest,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
210,210,2016-06-21 08:40:06.1181737,4717,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,2788,4orensics,2,,System security access was granted to an account,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,TargetSID: S-1-5-21-2489440558-2754304563-710705792-1003,AccessGranted: SeDenyInteractiveLogonRight,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""AccessGranted"",""#text"":""SeDenyInteractiveLogonRight""}]}}"
211,211,2016-06-21 08:40:06.1181737,4717,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,2788,4orensics,2,,System security access was granted to an account,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,TargetSID: S-1-5-21-2489440558-2754304563-710705792-1003,AccessGranted: SeDenyBatchLogonRight,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""AccessGranted"",""#text"":""SeDenyBatchLogonRight""}]}}"
212,212,2016-06-21 08:40:06.1339222,5058,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""KeyFilePath"",""#text"":""C:\\ProgramData\\Microsoft\\Crypto\\Keys\\4417d2ec10b335a1c00e99ec3f632bbb_d9c2a8ce-f7d7-45e5-b8e6-d5bc43da1b57""},{""@Name"":""Operation"",""#text"":""%%2459""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
213,213,2016-06-21 08:40:06.1339222,5061,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""Operation"",""#text"":""%%2481""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
214,214,2016-06-21 08:40:06.1339222,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
215,215,2016-06-21 08:40:06.1339222,5059,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,,,,,,,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""ProviderName"",""#text"":""Microsoft Software Key Storage Provider""},{""@Name"":""AlgorithmName"",""#text"":""RSA""},{""@Name"":""KeyName"",""#text"":""{5792FEC4-E7E9-4143-BE55-B4545BB0AFE7}""},{""@Name"":""KeyType"",""#text"":""%%2499""},{""@Name"":""Operation"",""#text"":""%%2464""},{""@Name"":""ReturnCode"",""#text"":""0x0""}]}}"
216,216,2016-06-21 08:40:06.1968203,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3008,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Administrator,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Administrator""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
217,217,2016-06-21 08:40:06.1968203,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,2788,4orensics,2,,A member was added to a security-enabled local group,WORKGROUP\WIN-0Q61PC073B6$ (S-1-5-18),,Target: 4orensics\HomeUsers (S-1-5-21-2489440558-2754304563-710705792-1002),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-2489440558-2754304563-710705792-1003,PrivilegeList: -,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1003""},{""@Name"":""TargetUserName"",""#text"":""HomeUsers""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-2489440558-2754304563-710705792-1002""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-0Q61PC073B6$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
218,218,2016-06-21 08:40:06.2120273,4797,LogAlways,Microsoft-Windows-Security-Auditing,Security,472,3772,4orensics,2,,An attempt was made to query the existence of a blank password for an account,NT AUTHORITY\LOCAL SERVICE (S-1-5-19),,Target: 4orensics\Guest,SubjectLogonId: 0x3E5,Workstation: WIN-0Q61PC073B6,,,,,False,D:\Software\CTF\Misc\EvtxECmd\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-19""},{""@Name"":""SubjectUserName"",""#text"":""LOCAL SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E5""},{""@Name"":""Workstation"",""#text"":""WIN-0Q61PC073B6""},{""@Name"":""TargetUserName"",""#text"":""Guest""},{""@Name"":""TargetDomainName"",""#text"":""4orensics""}]}}"
