Offset(P)            #Ptr   #Hnd Access Name
0x0000000009ba3cf0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\version.dll
0x0000000009ba3ed8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\user32.dll
0x0000000009ba42e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ole32.dll
0x0000000009ba4940      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\CyberDefenders\Desktop\dumpit-moonsols
0x0000000009ba5728      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Documents\My Music\Desktop.ini
0x0000000009ba5d80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x0000000009ba7190      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olesvr32.dll
0x0000000009ba7370      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olecnv32.dll
0x0000000009ba7630      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
0x0000000009bad0e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olethk32.dll
0x0000000009bad470      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009badf90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\joy.cpl
0x0000000009bae7f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009baeac8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009baec98      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009baef00      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olecli32.dll
0x0000000009bb1aa8      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\MSInfo
0x0000000009bb1cd0      1      1 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ega.cpi
0x0000000009bb4288      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\userenv.dll
0x0000000009bb4320      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleaut32.dll
0x0000000009bb5070      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olecnv32.dll
0x0000000009bb59a0      3      0 RWD--- \Device\HarddiskVolume1\$MftMirr
0x0000000009bb5ae8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS
0x0000000009bb7aa8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wow32.dll
0x0000000009bb8c98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x0000000009bb95a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrsrv.dll
0x0000000009bb9968      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\comctl32.dll
0x0000000009bb9df8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wldap32.dll
0x0000000009bba798      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrss.exe
0x0000000009bbb980      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\win32k.sys
0x0000000009bbbdf8      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\software
0x0000000009bbc028      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009bbc5e0      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\stdole2.tlb
0x0000000009bbcd40      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netcfgx.dll
0x0000000009bbd1c0      1      0 RW-rwd \Device\HarddiskVolume1\Documents and Settings\NetworkService\Local Settings\desktop.ini
0x0000000009bbd528      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x0000000009bbd5c8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netapi32.dll
0x0000000009bbd738      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfcfiles.dll
0x0000000009bbd990      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wow32.dll
0x0000000009bbdcb0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\autochk.exe
0x0000000009bbdf68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
0x0000000009bbe208      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\system.LOG
0x0000000009bbe2a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
0x0000000009bc1a50      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009bc1da0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptui.dll
0x0000000009bc2f90      3      0 RWD--- \Device\HarddiskVolume1\$Mft
0x0000000009bc3400      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\WUAUCLT.EXE-399A8E72.pf
0x0000000009bc37b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bc38b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bc4f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bd26f8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Documents\My Videos\Desktop.ini
0x0000000009bd2918      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
0x0000000009bd2b20      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM.LOG
0x0000000009bd2c28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wintrust.dll
0x0000000009bd2e68      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM
0x0000000009bd3700      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bd4028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bd4610      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bd4bf0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009bd5b08      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009bd5d28      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\url.dll
0x0000000009bd5f28      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olethk32.dll
0x0000000009bd8b10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kernel32.dll
0x0000000009bdca60      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\irprops.cpl
0x0000000009bdfc88      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009be7c98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lz32.dll
0x0000000009be8580      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000009be8988      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemcons.dll
0x0000000009c050f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsrv.dll
0x0000000009c056a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olesvr32.dll
0x0000000009c05740      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
0x0000000009c05ba0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system.ini
0x0000000009c06028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c06540      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c06bc0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c070a8      2      1 RW--w- \Device\HarddiskVolume1\pagefile.sys
0x0000000009c071a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\drvmain.sdb
0x0000000009c07240      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\VBoxSF.sys
0x0000000009c072e0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c079d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c07a68      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c08470      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c08db0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winlogon.exe
0x0000000009c09f68      3      0 RWD--- \Device\HarddiskVolume1\$LogFile
0x0000000009c0a5c8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\VBoxSF.sys
0x0000000009c0aa80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\VBoxVideo.sys
0x0000000009c0ab80      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c0af68      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c0b250      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c0bdf0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c0c130      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c0c298      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
0x0000000009c0c400      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\msagent\agentdp2.dll
0x0000000009c0c620      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000009c26950      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
