Offset(P)            #Ptr   #Hnd Access Name
0x000000003de5d250      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\fundisc.dll
0x000000003de5d4f0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\292e3663-a5a6-4e04-be44-0df25f5e6aa0
0x000000003de5d850      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\2a038c4a-92ad-4fec-9add-f04bfc926d7b
0x000000003de5da38      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\24fa84a0-e087-48ec-bc51-2b9c4c815d78
0x000000003de5de18      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\PeriodicScanRetry
0x000000003de5e450      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\4040e761-8758-4007-b2fe-142b24bf4b16
0x000000003de5e780      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\CorruptionDetector
0x000000003de5e9a0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\372d4a62-1b82-4089-9697-5086bda8ccbf
0x000000003de5ef80      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\DispatchRecoveryTasks
0x000000003de5f3d0      9      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\wdmaud.drv.mui
0x000000003de5f670      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\PvrRecoveryTask
0x000000003de5fa28      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Ras\MobilityManager
0x000000003de5ff80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\2bd05ba6-988d-4bd3-a9cd-9a39f80af524
0x000000003de60490      2      0 -W---- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\48093cc7-6650-40ae-a459-d3b522c237b6
0x000000003de60678      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\PBDADiscoveryW1
0x000000003de60b38      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de61288      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\User Profile Service\HiveUploadTask
0x000000003de61530      4      0 R--r-- \Device\HarddiskVolume1\Windows\inf\hdaudio.PNF
0x000000003de618b0      8      0 RWDr-- \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows Defender\MP Scheduled Scan
0x000000003de61cb8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\WindowsBackup\ConfigNotification
0x000000003de61e00      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\5b184694-64c3-4633-94c5-945b3fa561d6
0x000000003de61f80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\4a5fab02-4ef1-4a01-bee7-4206d86d8abc
0x000000003de624b0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\OCURActivate
0x000000003de62a18      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\50fb5a03-0e1e-48de-b8a1-bee9d7d2cd0f
0x000000003de62f18      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\52e2319a-cbc6-45f4-9503-682a8d122cb7
0x000000003de63dc0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\5c2c622f-70e9-4194-a7da-033e827365ad
0x000000003de65038      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange
0x000000003de650f8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\AppID\PolicyConverter
0x000000003de657c0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\InstallPlayReady
0x000000003de65928      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0x000000003de65e28      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\5e532309-6061-483f-9f59-6c3ab286c4c4
0x000000003de66240      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\localspl.dll
0x000000003de66608      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\WDI\ResolutionHost
0x000000003de668f8      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\66bfcc01-bb73-4690-b84e-8ac14f77ae31
0x000000003de66ae0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\60158c7a-6808-42cd-95ee-afd9a57925db
0x000000003de67038      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\6375cc1c-d975-48d2-9cd5-63db19b10d4a
0x000000003de67280      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\PvrScheduleTask
0x000000003de677e8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\ReindexSearchRoot
0x000000003de681a8      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\6aef0c98-2cb4-4b67-8c70-4c977c7355cc
0x000000003de682f8      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\73259f86-29d6-42ff-b1e7-634f6e40d4f8
0x000000003de68690      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask
0x000000003de68ae0      7      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Pictures\desktop.ini
0x000000003de68b98      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\6bf5fca0-28ed-4985-9ce1-b180094d1bcb
0x000000003de68d80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\69bf018a-abf1-4d93-b1d6-a10a12ee4950
0x000000003de68f80      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Burn
0x000000003de692a0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector
0x000000003de69488      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\ehDRMInit
0x000000003de69928      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\6b7ac694-8d6d-481b-9dd8-2a3a741ada6d
0x000000003de69a70      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem
0x000000003de6a2f8      2      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu
0x000000003de6a8b0      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\71f558f8-ff9b-44ab-a5f3-798d2f0bd819
0x000000003de6b038      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask
0x000000003de6b1e0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask-Roam
0x000000003de6b8c0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\731e9c62-95b5-4c8c-ab64-4cc591c9ff5b
0x000000003de6bca0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\ConfigureInternetTimeService
0x000000003de6c210      2      1 R--rwd \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Start Menu
0x000000003de6c6e0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\7d3c7871-a917-4ef0-82e8-5f0a96423051
0x000000003de6cac0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\ActivateWindowsSearch
0x000000003de6cf80      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Bluetooth\UninstallDeviceTask
0x000000003de6d038      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\882ecac7-7256-492d-bb48-d772e8e62b4f
0x000000003de6d390      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003de6d630      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\8b0e585d-2dbc-43df-9b9f-72c477a96778
0x000000003de6d830      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Start Menu
0x000000003de6d8e8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\KernelCeipTask
0x000000003de6dad0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\UpdateRecordPath
0x000000003de6e408      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Desktop
0x000000003de6e4c0      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\a1cfa52f-06f2-418d-addb-cd6456d66f43
0x000000003de6e6a8      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\95423c5f-e78b-47ea-a8a6-b186d77d9ed2
0x000000003de6e8a8      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Desktop
0x000000003de6e960      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de6eb48      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\PBDADiscoveryW2
0x000000003de6ed50      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\inetpp.dll
0x000000003de6ef80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\91c2a374-b0b5-4c43-916c-7a321b1de551
0x000000003de6f2e0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\MemoryDiagnostic\DecompressionFailureDetector
0x000000003de6f730      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\vm3dservice.exe
0x000000003de6f9c0      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\9efacbe6-a797-4905-a0c6-014cd3000dbb
0x000000003de6fc88      2      1 R--rwd \Device\HarddiskVolume1\Users\Public\Desktop
0x000000003de6fd40     10      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx
0x000000003de70638      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\RAC\RacTask
0x000000003de70ae0      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Local\Microsoft\Windows\Burn
0x000000003de70d80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\9f54b95f-5096-4803-ae61-e9b3ac5b616d
0x000000003de70f80      2      1 R--rwd \Device\HarddiskVolume1\Users\Public\Desktop
0x000000003de71328      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000003de71408      1      1 ------ \Device\Afd\Endpoint
0x000000003de723a0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Maintenance\WinSAT
0x000000003de72810      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x000000003de73568      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\a2cfb6f3-b3ae-4971-8e29-c415be22d2e5
0x000000003de74ce8      5      0 R--rwd \Device\HarddiskVolume1\Windows\System32\dllhost.exe
0x000000003de74e10      1      1 R--rw- \Device\HarddiskVolume1\Program Files\Process Hacker 2
0x000000003de750b8      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de752a0      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\a6394592-54ce-4e93-8d64-1a068f462632
0x000000003de756d8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\Consolidator
0x000000003de758f8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser
0x000000003de75ae0      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\a316e645-1c56-45a6-bd6a-7dca79778090
0x000000003de75f80      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip
0x000000003de763f8      9      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\oleaccrc.dll.mui
0x000000003de76698      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\b0bea1c6-10f2-4369-a003-4f91eea48600
0x000000003de76950      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\mcupdate
0x000000003de76e20     11      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0x000000003de770d8      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\b9bee219-c29e-4310-819c-147a5a0e045e
0x000000003de77758      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\b9574afe-6c1f-4c87-93a2-49c7fcd3bf1d
0x000000003de77810      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Defrag\ScheduledDefrag
0x000000003de783c0      2      1 RWD--- \Device\clfs\SystemRoot\System32\Config\TxR\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR
0x000000003de78678      8      0 RWDr-- \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows Defender\MpIdleTask
0x000000003de78860      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\bcc9dceb-618c-412a-a59a-7ac84afd7b4a
0x000000003de78f18      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\RegisterSearch
0x000000003de79178      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Application Experience\AitAgent
0x000000003de79430      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\d622195c-d680-4fea-9c56-59660c7c9e94
0x000000003de79618      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\d00dd466-c13f-4fe2-9cb1-0d67cb9417db
0x000000003de79b80      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\OCURDiscovery
0x000000003de7af80      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\d21f6024-191f-4454-bbbc-09a650da2549
0x000000003de7b6f0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Registry\RegIdleBackup
0x000000003de7b900      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\UPnP\UPnPHostConfig
0x000000003de7c518      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\SqlLiteRecoveryTask
0x000000003de7c9b8      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\d8bb5b7f-d0ca-4f67-a3d7-73e1d05f63da
0x000000003de7ce60      8      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\dc14abed-9925-4334-8977-4b5b5fcb8bf9
0x000000003de7d038      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\d8deed30-be8d-4abb-ad4e-705474b569ec
0x000000003de7d260      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\NetTrace\GatherNetworkInfo
0x000000003de7d9b0      8      0 R--rw- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Caches\cversions.2.db
0x000000003de7db98      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Application Experience\ProgramDataUpdater
0x000000003de7dd98      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Libraries
0x000000003de7e488      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d
0x000000003de7eda8      8      0 -W-rw- \Device\HarddiskVolume1\Windows\Temp\vmware-vmtoolsd-0xSh3rl0ck.log
0x000000003de7ee60      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dllhost.exe
0x000000003de7ef80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de7f318      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de800f0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\ObjectStoreRecoveryTask
0x000000003de804d0      6      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Caches\{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db
0x000000003de80740      7      0 R--r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Windows\Caches\{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x000000000000000b.db
0x000000003de83cd0      7      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Videos\desktop.ini
0x000000003de844b0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Location\Notifications
0x000000003de84720      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Windows\Libraries
0x000000003de849c0      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\e94278e6-336d-4637-95d5-799677017108
0x000000003de84c78      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Media Center\MediaCenterRecoveryTask
0x000000003de84d98      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\f93c7104-998a-4a38-b935-775a3138b3c3
0x000000003de84f80      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\e8164c0d-216c-4b6b-9eb8-31bf958b8014
0x000000003de85038      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wshbth.dll
0x000000003de876b0      8      0 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\Links\RecentPlaces.lnk
0x000000003de88150      2      1 R--rwd \Device\HarddiskVolume1\Users\0xSh3rl0ck\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned
0x000000003de88630      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\ffb8486a-9861-4b82-be38-c7f8fb1b6605
0x000000003de888a8      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\Task Manager\Interactive
0x000000003de88b18     11      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx
0x000000003de88e18      2      0 R--r-- \Device\HarddiskVolume1\Windows\System32\LogFiles\Scm\fd4f0e88-c765-495a-8cac-65c446a26c5f
0x000000003de88f80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000003de891d8     10      1 RW-r-- \Device\HarddiskVolume1\ProgramData\Microsoft\Network\Downloader\qmgr1.dat
0x000000003de8a570      3      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\vmtoolsd.exe
0x000000003de8cf80      4      0 R--r-d \Device\HarddiskVolume1\Program Files\Process Hacker 2\ProcessHacker.exe
0x000000003de91178      1      1 ------ \Device\Afd\Endpoint
0x000000003de91548      2      0 R--r-d \Device\HarddiskVolume1\Program Files\Internet Explorer\iexplore.exe
0x000000003de91728      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\spoolss.dll
0x000000003de91820      5      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18837_none_ec86b8d6858ec0bc\comctl32.dll
0x000000003de918d8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\bowser.sys
0x000000003de92a18      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\mpsdrv.sys
0x000000003de92ed0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\mrxsmb.sys
0x000000003de93f20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\mrxsmb20.sys
0x000000003de945c8      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\mrxsmb10.sys
0x000000003de98148      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WSDApi.dll
